condition,seed,generation,best_fitness,mean_fitness
crossover,1027,10,176.83009757977752,92.53851958614142
crossover,1027,11,176.83009757977752,107.98698862472365
crossover,1027,12,225.8519293740973,134.83096915832857
crossover,1027,13,225.91954202179693,162.89755637482534
crossover,1027,14,232.72329755711726,162.58537242304314
crossover,1027,15,232.72329755711726,174.20654967941456
crossover,1027,16,264.2219664100704,184.16769600834945
crossover,1027,17,362.03458285702663,205.53536859130222
crossover,1027,18,791.8248670934807,237.75408330142164
crossover,1027,19,5188.357078780239,609.9954703609533
crossover,1028,0,117.9438336818753,2.0428863336847027
crossover,1028,1,145.84627643711295,40.20852431155921
crossover,1028,2,145.89525700554915,59.51446012787589
crossover,1028,3,145.89525700554915,73.02728601861041
crossover,1028,4,146.13040902479975,78.43552372202846
crossover,1028,5,147.5195327497918,87.5291530383938
crossover,1028,6,148.2680286018411,131.70573230317072
crossover,1028,7,351.02365088145297,139.41780500179772
crossover,1028,8,351.02365088145297,131.57346862223176
crossover,1028,9,351.02365088145297,124.51407759581744
crossover,1028,10,352.1232289560745,130.09260243411273
crossover,1028,11,353.4109109973001,144.62923182529047
crossover,1028,12,390.19320493843924,165.9290261479355
crossover,1028,13,399.0745096264082,193.70871965081605
crossover,1028,14,5107.642213144113,540.5163931348919
crossover,1028,15,5107.642213144113,1300.6375658327468
crossover,1028,16,5119.6193764754935,1314.1523698390015
crossover,1028,17,5119.6193764754935,1087.1844584264243
crossover,1028,18,5119.6193764754935,1640.7832043080207
crossover,1028,19,5128.458506265277,1757.6960466540966
crossover,1029,0,142.50273009503198,5.885196260738442
crossover,1029,1,339.9679365771103,20.687850086356836
crossover,1029,2,339.9679365771103,44.792778620558096
crossover,1029,3,339.9679365771103,49.907443273489456
crossover,1029,4,339.9679365771103,45.669615512296765
crossover,1029,5,339.9679365771103,54.04580839468
crossover,1029,6,339.9679365771103,68.50434972370859
crossover,1029,7,339.9679365771103,45.152801828259236
crossover,1029,8,339.9679365771103,67.05518022679196
crossover,1029,9,339.9679365771103,64.05790172285283
crossover,1029,10,339.9679365771103,55.84562162780513
crossover,1029,11,339.9679365771103,53.692350625174605
crossover,1029,12,346.71074489286116,91.56729177095778
crossover,1029,13,346.71074489286116,106.42668555334376
crossover,1029,14,383.77153229829673,120.42161582612795
crossover,1029,15,383.77153229829673,102.66063990537766
crossover,1029,16,383.77153229829673,134.48835302680106
crossover,1029,17,383.77153229829673,126.99499686920862
crossover,1029,18,383.77153229829673,83.76328999459368
crossover,1029,19,383.77153229829673,106.73084743164428
mutation_only,2000,0,112.81120749923865,14.036335112515845
mutation_only,2000,1,323.5673989074813,62.698117686481915
mutation_only,2000,2,3277.4940097697763,186.90633569885443
mutation_only,2000,3,3277.4940097697763,380.7369713171711
mutation_only,2000,4,3277.4940097697763,446.0833441666137
mutation_only,2000,5,3277.4940097697763,781.1628144681008
mutation_only,2000,6,3277.4940097697763,726.0292070416087
mutation_only,2000,7,3349.495669362178,954.3015262315923
mutation_only,2000,8,3617.4971014882854,1062.6369994038619
mutation_only,2000,9,3690.948090630815,1226.2192657782791
mutation_only,2000,10,3690.948090630815,1459.828182538353
mutation_only,2000,11,4927.535153844023,1466.634275156132
mutation_only,2000,12,4932.73647999366,1172.111582036384
mutation_only,2000,13,4932.73647999366,1044.5638657602892
mutation_only,2000,14,4932.73647999366,1178.6215681400463
mutation_only,2000,15,4939.29543079128,1121.5570254871373
mutation_only,2000,16,4939.29543079128,1247.342159270185
mutation_only,2000,17,4943.705817293854,1720.7964445683672
mutation_only,2000,18,4943.705817293854,1664.6994630806266
mutation_only,2000,19,4943.705817293854,1888.9528930583529
mutation_only,2001,0,105.67003131263574,-1.090998460937012
mutation_only,2001,1,120.69682198491694,36.09145364570884
mutation_only,2001,2,283.4170291470136,92.08410681846043
mutation_only,2001,3,3475.1481500432424,295.734823473081
mutation_only,2001,4,3475.1481500432424,551.3559365813506
mutation_only,2001,5,3688.250482210888,723.3193013029897
mutation_only,2001,6,5003.45560141159,1050.7865386574413
mutation_only,2001,7,5015.753378224047,1077.4483325921647
mutation_only,2001,8,5023.922465157457,1867.6228738964753
mutation_only,2001,9,5031.945964095021,1495.89207848985
mutation_only,2001,10,5061.6642654379975,2420.4049917081056
mutation_only,2001,11,5061.6642654379975,1668.3273672270625
mutation_only,2001,12,5078.026426969808,1874.573116167125
mutation_only,2001,13,5107.741394687302,2577.813057879591
mutation_only,2001,14,5107.741394687302,2352.753040740788
mutation_only,2001,15,5107.741394687302,2297.9663595876123
mutation_only,2001,16,5107.741394687302,1453.9726733867733
mutation_only,2001,17,5112.917697003335,1553.6771536028157
mutation_only,2001,18,5112.917697003335,1677.4565161755486
mutation_only,2001,19,5169.64519356754,1995.0098639091357
mutation_only,2002,0,118.136980952914,9.995794957137543
mutation_only,2002,1,144.6106016829853,57.81147353744948
mutation_only,2002,2,352.74798682017354,110.81613856414995
mutation_only,2002,3,358.41339568487547,169.4623623112324
mutation_only,2002,4,445.57044889521916,251.18964878202507
mutation_only,2002,5,450.36764980460674,253.98723604662212
mutation_only,2002,6,450.36764980460674,255.06864512987528
mutation_only,2002,7,3473.886821568741,370.4573359262355
mutation_only,2002,8,3473.886821568741,342.7650633015228
mutation_only,2002,9,3695.213041402928,436.49144362849785
mutation_only,2002,10,4943.68754149979,663.0239436136096
mutation_only,2002,11,4976.240975363223,972.75213693347
mutation_only,2002,12,4976.240975363223,1061.2020976865554
mutation_only,2002,13,4976.240975363223,851.2364128179536
mutation_only,2002,14,4976.240975363223,1092.7022284378036
mutation_only,2002,15,4976.240975363223,1019.3455845406261
mutation_only,2002,16,4976.240975363223,1362.0589256650794
mutation_only,2002,17,4976.240975363223,1765.1532109423297
mutation_only,2002,18,4976.240975363223,1827.9253733817266
mutation_only,2002,19,4976.240975363223,1862.789552603543
mutation_only,2003,0,114.74369865009349,-10.849246245793154
mutation_only,2003,1,115.84132335444328,16.6500363948747
mutation_only,2003,2,145.9144750546162,50.822791187343526
mutation_only,2003,3,147.02146498958336,111.68377016020497
mutation_only,2003,4,148.08212502924022,115.66309115843272
mutation_only,2003,5,148.240973160119,126.00561554440914
mutation_only,2003,6,148.57985694516466,119.44931708056379
mutation_only,2003,7,148.64589377684223,116.12563328979763
mutation_only,2003,8,148.75148950235663,132.12535420612036
mutation_only,2003,9,341.7269634190131,143.0639696342982
mutation_only,2003,10,341.7269634190131,136.6561172343573
mutation_only,2003,11,353.59814850325574,143.7275023924713
mutation_only,2003,12,356.0343805873292,190.48885641227366
mutation_only,2003,13,359.54701413342787,205.44887042241885
mutation_only,2003,14,360.25453210642405,240.3122101530613
mutation_only,2003,15,361.5601878043008,282.5078132483665
mutation_only,2003,16,387.2431272695122,266.30166597741623
mutation_only,2003,17,400.4253136384532,296.06123768584763
mutation_only,2003,18,5032.889910898311,459.82925243763003
mutation_only,2003,19,5047.781958433489,1277.7069884491368
mutation_only,2004,0,353.17390599957344,10.680675519203012
mutation_only,2004,1,386.3605401075722,82.25533940922243
mutation_only,2004,2,386.3605401075722,146.12081292563627
mutation_only,2004,3,5073.109144046115,434.69881085869656
mutation_only,2004,4,5128.439637867941,787.689626501694
mutation_only,2004,5,5147.7477111574635,1639.546243496347
mutation_only,2004,6,5147.7477111574635,1400.881480390346
mutation_only,2004,7,5163.391794073072,1482.4313890936285
mutation_only,2004,8,5163.391794073072,2059.01851905939
mutation_only,2004,9,5163.391794073072,1837.3367495881678
mutation_only,2004,10,5191.95879823164,1994.1590085339637
mutation_only,2004,11,5191.95879823164,1904.8444642594911
mutation_only,2004,12,5194.473982564171,1769.0552268207498
mutation_only,2004,13,5202.238453375233,2260.8635994645138
mutation_only,2004,14,5207.69742903443,2174.888002296191
mutation_only,2004,15,5212.344744029816,1716.9062121392647
mutation_only,2004,16,5214.73803335659,2151.8158803305478
mutation_only,2004,17,5214.73803335659,1064.9730534089092
mutation_only,2004,18,5214.73803335659,1922.062690769835
mutation_only,2004,19,5225.938243201943,1798.4845010266724
mutation_only,2005,0,389.645897157848,22.691214407410527
mutation_only,2005,1,390.46066707301395,83.67070623959086
mutation_only,2005,2,394.7658476846079,197.16995167287078
mutation_only,2005,3,397.59309249049824,257.40781156800705
mutation_only,2005,4,397.59309249049824,236.92189591990942
mutation_only,2005,5,5085.185840574976,424.0334294051262
mutation_only,2005,6,5085.185840574976,457.4957429450253
mutation_only,2005,7,5093.7553694645885,765.246953336253
mutation_only,2005,8,5093.7553694645885,700.3919199485017
mutation_only,2005,9,5093.7553694645885,1476.9059957887791
mutation_only,2005,10,5093.7553694645885,1112.9985476313695
mutation_only,2005,11,5093.7553694645885,857.2694890158391
mutation_only,2005,12,5093.7553694645885,1491.587601473363
mutation_only,2005,13,5093.7553694645885,1493.496703990506
mutation_only,2005,14,5105.948625514443,1234.5000303250656
mutation_only,2005,15,5127.829814301967,1146.0625755296162
mutation_only,2005,16,5212.490864571922,1968.9580242958793
mutation_only,2005,17,5212.787364152193,1917.8354942466399
mutation_only,2005,18,5235.60683775756,2519.0741613061978
mutation_only,2005,19,5254.719969896875,3155.31315134555
mutation_only,2006,0,146.86777647842564,-2.0166122941875573
mutation_only,2006,1,146.87415754034978,35.75848654590123
mutation_only,2006,2,147.6236715473892,77.9189514991521
mutation_only,2006,3,147.6236715473892,107.18324928433996
mutation_only,2006,4,148.48634162535424,105.28141781316116
mutation_only,2006,5,148.48634162535424,117.77078205342808
mutation_only,2006,6,148.48634162535424,122.83097911690456
mutation_only,2006,7,148.59437237192316,117.19201685397842
mutation_only,2006,8,148.86764268887964,110.43766405034404
mutation_only,2006,9,149.37697099769338,106.5724425118304
mutation_only,2006,10,361.8788843766641,133.62168329858454
mutation_only,2006,11,383.316433181983,182.2865680371605
mutation_only,2006,12,401.8995637887845,262.97532594748407
mutation_only,2006,13,401.8995637887845,305.951108382485
mutation_only,2006,14,2450.818197556994,354.8644209579428
mutation_only,2006,15,2450.818197556994,413.5225702797582
mutation_only,2006,16,4967.209433367931,840.3315406621864
mutation_only,2006,17,5081.926922963854,1677.0575544563073
mutation_only,2006,18,5130.310157623956,2242.754938241762
mutation_only,2006,19,5130.310157623956,2426.210627654177
mutation_only,2007,0,142.96798347798926,7.9802700011837295
mutation_only,2007,1,355.032651562881,69.27465550248459
mutation_only,2007,2,395.9989978187676,140.3417675439285
mutation_only,2007,3,395.9989978187676,207.12252061518453
mutation_only,2007,4,399.2707654583914,291.9544634342621
mutation_only,2007,5,403.1308666926297,305.6207537907566
mutation_only,2007,6,406.84756105336197,310.03122665617946
mutation_only,2007,7,407.5685741058306,300.86577121809694
mutation_only,2007,8,407.5685741058306,306.1125961111874
mutation_only,2007,9,409.1493688734029,267.2661237979671
mutation_only,2007,10,416.27288879505664,299.22485761935314
mutation_only,2007,11,416.27288879505664,261.7347292972821
mutation_only,2007,12,416.27288879505664,318.8179884436639
mutation_only,2007,13,417.63763434545757,241.27006218965815
mutation_only,2007,14,417.63763434545757,250.0947777293239
mutation_only,2007,15,417.63763434545757,247.8130992826884
mutation_only,2007,16,417.63763434545757,282.04547141573886
mutation_only,2007,17,417.63763434545757,296.7464901674882
mutation_only,2007,18,417.63763434545757,288.5317569886041
mutation_only,2007,19,419.0326881398898,275.0533479946519
mutation_only,2008,0,147.87424095579223,5.248731975583703
mutation_only,2008,1,147.87424095579223,45.35394874311907
mutation_only,2008,2,149.2382654204065,79.0612569525256
mutation_only,2008,3,149.2382654204065,109.79883611551716
mutation_only,2008,4,149.99985776482066,110.51547689833976
mutation_only,2008,5,149.99985776482066,125.26945795420212
mutation_only,2008,6,149.99985776482066,126.27483914615841
mutation_only,2008,7,149.99985776482066,115.32921119113749
mutation_only,2008,8,150.07448014129068,108.71983179080625
mutation_only,2008,9,150.07448014129068,101.02541326023346
mutation_only,2008,10,150.07448014129068,117.86254074217527
mutation_only,2008,11,150.07448014129068,110.79044478215579
mutation_only,2008,12,150.21668242336622,104.35599580447767
mutation_only,2008,13,150.21668242336622,107.60325881152522
mutation_only,2008,14,150.21668242336622,122.35559876116157
mutation_only,2008,15,150.2677996630685,114.44089108660634
mutation_only,2008,16,150.2677996630685,116.77182384112477
mutation_only,2008,17,150.48361231900572,102.40396021464821
mutation_only,2008,18,150.48361231900572,110.15501750371408
mutation_only,2008,19,150.48361231900572,112.15490340078462
mutation_only,2009,0,349.1736457459271,11.333112766295553
mutation_only,2009,1,368.93924599200824,94.73521828028372
mutation_only,2009,2,792.3171901961433,261.1810327589886
mutation_only,2009,3,5001.04969588834,506.615806335039
mutation_only,2009,4,5001.04969588834,528.2725120261128
mutation_only,2009,5,5016.448931971413,1072.0475082435034
mutation_only,2009,6,5016.448931971413,1414.0887899713478
mutation_only,2009,7,5025.703923738591,926.9534216920416
mutation_only,2009,8,5025.703923738591,1031.85250672524
mutation_only,2009,9,5025.703923738591,1098.722805257063
mutation_only,2009,10,5028.715277768724,1342.366767788125
mutation_only,2009,11,5065.742875339092,1947.0067199856526
mutation_only,2009,12,5065.742875339092,2358.912658628391
mutation_only,2009,13,5065.742875339092,1450.3475138858003
mutation_only,2009,14,5078.455129866301,1580.7063554110628
mutation_only,2009,15,5085.777227132818,2235.194496773601
mutation_only,2009,16,5087.028892092616,3281.524618311612
mutation_only,2009,17,5095.899192411289,2776.5512633082544
mutation_only,2009,18,5100.842332326483,2679.8292348716336
mutation_only,2009,19,5100.842332326483,3698.246370398754
mutation_only,2010,0,147.59101963068176,11.712155686525223
mutation_only,2010,1,147.88881912032227,62.29516098203156
mutation_only,2010,2,148.3434586474689,114.40886281100775
mutation_only,2010,3,148.52110348545855,140.60116884644484
mutation_only,2010,4,149.2732139863816,135.48677075954518
mutation_only,2010,5,176.8780734617532,138.84074896149488
mutation_only,2010,6,362.80864644970575,171.6195125521864
mutation_only,2010,7,362.80864644970575,209.82419015992
mutation_only,2010,8,399.5401095665157,267.36439562963415
mutation_only,2010,9,402.8711248191942,331.10101260363643
mutation_only,2010,10,823.0849470600389,338.3102010676843
mutation_only,2010,11,5084.184116228688,518.9616348130564
mutation_only,2010,12,5084.2771432203435,798.0572321262063
mutation_only,2010,13,5084.2771432203435,1112.7993991777585
mutation_only,2010,14,5088.438790725122,1513.4957112795387
mutation_only,2010,15,5106.067271747106,1558.8707530264162
mutation_only,2010,16,5106.067271747106,1786.7790344755742
mutation_only,2010,17,5106.067271747106,2473.983757613562
mutation_only,2010,18,5114.583386503442,1678.7180282701022
mutation_only,2010,19,5114.583386503442,1423.0998402258037
mutation_only,2011,0,342.71335979119556,12.448636975115177
mutation_only,2011,1,356.9933563557576,70.70148158444074
mutation_only,2011,2,356.9933563557576,129.27443438818554
mutation_only,2011,3,389.03767743601645,184.3320979826776
mutation_only,2011,4,394.7760015603361,181.7030181554179
mutation_only,2011,5,394.7760015603361,205.86271068085944
mutation_only,2011,6,1192.1419295303374,283.5096115521045
mutation_only,2011,7,2268.865392396271,393.41632908105055
mutation_only,2011,8,4987.698366623092,509.99643197819074
mutation_only,2011,9,4987.698366623092,514.2655695414766
mutation_only,2011,10,4987.698366623092,853.754616417909
mutation_only,2011,11,4987.698366623092,695.8333378714912
mutation_only,2011,12,5013.329267289306,1040.6826820436854
mutation_only,2011,13,5013.329267289306,1142.2568211307123
mutation_only,2011,14,5013.329267289306,1562.5543238276807
mutation_only,2011,15,5064.5131525401475,1264.4974765921588
mutation_only,2011,16,5064.5131525401475,1160.3930747555594
mutation_only,2011,17,5064.5131525401475,1399.1930603587605
mutation_only,2011,18,5096.432266854178,1288.674126833868
mutation_only,2011,19,5105.507989379416,1643.7867625690908
mutation_only,2012,0,222.05922427491882,8.662045734008732
mutation_only,2012,1,466.0751820305527,50.55299448789478
mutation_only,2012,2,466.0751820305527,107.03925591806001
mutation_only,2012,3,482.5479695483003,207.4722961786224
mutation_only,2012,4,4931.190569534077,398.4142105490461
mutation_only,2012,5,4964.655016527192,610.7929309490809
mutation_only,2012,6,4972.936626900298,882.3075494069745
mutation_only,2012,7,4972.936626900298,819.5168824199219
mutation_only,2012,8,4975.234060134046,1148.527182142671
mutation_only,2012,9,4975.234060134046,1411.3285514434995
mutation_only,2012,10,4975.234060134046,1292.9871770984619
mutation_only,2012,11,4975.234060134046,1492.0797633607249
mutation_only,2012,12,4981.0282316133635,1191.2028199708948
mutation_only,2012,13,4981.0282316133635,1053.8733290723542
mutation_only,2012,14,4981.0282316133635,1255.9781886153273
mutation_only,2012,15,5007.425260487914,1640.862269434889
mutation_only,2012,16,5007.425260487914,1323.9049462323617
mutation_only,2012,17,5007.425260487914,2258.229183552467
mutation_only,2012,18,5007.425260487914,1867.803835865123
mutation_only,2012,19,5007.425260487914,1538.4279831165445
mutation_only,2013,0,63.8143008479727,3.3063053618254497
mutation_only,2013,1,105.70396894687963,36.44030196958604
mutation_only,2013,2,337.08820120104525,69.91418653449749
mutation_only,2013,3,337.08820120104525,103.49920848980696
mutation_only,2013,4,387.5273324604251,160.1215861764317
mutation_only,2013,5,3694.4641269837343,322.038660074639
mutation_only,2013,6,3694.4641269837343,403.6081023256543
mutation_only,2013,7,3694.4641269837343,596.6641210964062
mutation_only,2013,8,5057.329780402133,877.9853592106314
mutation_only,2013,9,5103.690040351919,1593.8398095619614
mutation_only,2013,10,5107.132045458025,1920.8101242381024
mutation_only,2013,11,5113.6697001447465,2542.28206396369
mutation_only,2013,12,5114.336042333496,2186.908186395919
mutation_only,2013,13,5115.02599289171,2424.445086844588
mutation_only,2013,14,5119.102956805585,2272.9510474815725
mutation_only,2013,15,5119.102956805585,1840.3075738808764
mutation_only,2013,16,5119.416436351071,2416.821255609939
mutation_only,2013,17,5121.476249888,2677.925824352655
mutation_only,2013,18,5121.476249888,2009.6007036564447
mutation_only,2013,19,5121.476249888,2107.5906514211615
mutation_only,2014,0,115.26636779825667,-1.2057198393443391
mutation_only,2014,1,115.99593881799647,30.492713524585213
mutation_only,2014,2,147.42237506150812,79.77001244054965
mutation_only,2014,3,149.25616442211196,106.59340475838864
mutation_only,2014,4,354.3644404916313,129.4525957684045
mutation_only,2014,5,354.3644404916313,149.4153535612481
mutation_only,2014,6,357.8850817330368,208.7664771041087
mutation_only,2014,7,357.8850817330368,270.3850492288535
mutation_only,2014,8,359.3984167156582,262.165655896334
mutation_only,2014,9,382.4473222667166,254.01187475736108
mutation_only,2014,10,391.56737514750705,257.56512159405605
mutation_only,2014,11,480.0725043070898,279.10968264342733
mutation_only,2014,12,3260.482784626504,402.38420070716234
mutation_only,2014,13,3260.482784626504,410.47902957037127
mutation_only,2014,14,3432.0395865244786,655.9099946274395
mutation_only,2014,15,5014.510700636846,922.14422165226
mutation_only,2014,16,5063.514043767929,1384.0125744165862
mutation_only,2014,17,5063.514043767929,1758.3612094509563
mutation_only,2014,18,5063.514043767929,1776.6499783418897
mutation_only,2014,19,5092.474008708217,1923.7615493512878
mutation_only,2015,0,181.37981505075555,6.214441683359747
mutation_only,2015,1,181.37981505075555,48.713612718157265
mutation_only,2015,2,393.77517448670164,129.3123995499417
mutation_only,2015,3,3148.8644944680605,369.76126172431134
mutation_only,2015,4,3233.138563105967,845.7811249632284
mutation_only,2015,5,4929.315716145258,1282.3365639170277
mutation_only,2015,6,5038.228458618936,1811.0145213400867
mutation_only,2015,7,5085.41620407016,1843.2010884080655
mutation_only,2015,8,5165.310608476063,2612.1466022115537
mutation_only,2015,9,5210.241775644713,3124.1800199151235
mutation_only,2015,10,5254.568804200021,4069.272402912318
mutation_only,2015,11,5262.29590037338,4227.724172164153
mutation_only,2015,12,5274.929447595582,3003.151036621553
mutation_only,2015,13,5274.929447595582,2589.388060576122
mutation_only,2015,14,5274.929447595582,2734.1781300405955
mutation_only,2015,15,5279.999808704769,2342.783370498603
mutation_only,2015,16,5279.999808704769,3050.314782516035
mutation_only,2015,17,5280.146779186355,2741.118732343804
mutation_only,2015,18,5280.146779186355,2418.14993588175
mutation_only,2015,19,5280.757040080062,2628.023313524568
mutation_only,2016,0,141.48324637982478,0.6562679112049785
mutation_only,2016,1,350.6157760716523,62.22849386719794
mutation_only,2016,2,383.0984691075417,165.375453497913
mutation_only,2016,3,440.49443417805196,238.8856534521455
mutation_only,2016,4,441.0315112318235,209.94796129878023
mutation_only,2016,5,826.918172539717,282.9270113754157
mutation_only,2016,6,5127.6264602689735,490.19138322006836
mutation_only,2016,7,5127.6264602689735,1116.8626110643113
mutation_only,2016,8,5133.719872402055,2103.289375583127
mutation_only,2016,9,5133.719872402055,1895.1672736956523
mutation_only,2016,10,5146.334349962869,1799.256086468604
mutation_only,2016,11,5147.844084160678,2239.8525323656063
mutation_only,2016,12,5147.844084160678,2000.1053258468244
mutation_only,2016,13,5148.0204392636115,2002.072217180113
mutation_only,2016,14,5156.079754125269,1776.7815886240896
mutation_only,2016,15,5164.330856142975,1835.4879555974178
mutation_only,2016,16,5175.247628299228,2146.5700646204245
mutation_only,2016,17,5222.071006237507,2352.7322607039923
mutation_only,2016,18,5222.071006237507,1572.1973762316725
mutation_only,2016,19,5222.711177170055,1655.1037363058324
mutation_only,2017,0,117.4868026520341,1.4614276340612946
mutation_only,2017,1,121.14399763581594,39.47330142100896
mutation_only,2017,2,121.30242311366291,75.89232667106805
mutation_only,2017,3,124.01581896029757,89.5718528084802
mutation_only,2017,4,125.87158756934471,83.91755258831424
mutation_only,2017,5,146.2242481486529,104.30085253587494
mutation_only,2017,6,148.56582855201808,116.50887174065467
mutation_only,2017,7,348.32214615526675,121.64399880575763
mutation_only,2017,8,348.32214615526675,118.93396068522662
mutation_only,2017,9,384.98690352790567,127.57315652065827
mutation_only,2017,10,386.81213415592515,181.8692165494121
mutation_only,2017,11,473.58682058489563,255.31839616803111
mutation_only,2017,12,473.58682058489563,207.61858264032404
mutation_only,2017,13,473.58682058489563,205.2498150702365
mutation_only,2017,14,473.58682058489563,216.39664911401022
mutation_only,2017,15,473.58682058489563,236.92045618377347
mutation_only,2017,16,822.9762128520704,272.35950684151106
mutation_only,2017,17,825.4859970966163,296.6856902271663
mutation_only,2017,18,4999.21741586594,606.2737397541661
mutation_only,2017,19,4999.21741586594,864.5968296801991
mutation_only,2018,0,147.39922459784384,14.577000793217989
mutation_only,2018,1,148.2240486772726,83.67414584526311
mutation_only,2018,2,148.87781177025244,117.83675716427318
mutation_only,2018,3,149.7587047711265,125.24848072797764
mutation_only,2018,4,149.7587047711265,129.87461423144498
mutation_only,2018,5,150.5206381268595,135.4039432319108
mutation_only,2018,6,150.5206381268595,127.54433126512033
mutation_only,2018,7,150.53586599257554,109.96773248176954
mutation_only,2018,8,150.53586599257554,119.20865158943518
mutation_only,2018,9,175.31966143583386,122.14456100441619
mutation_only,2018,10,175.83770931071942,124.32510844978702
mutation_only,2018,11,175.83770931071942,127.47204677001167
mutation_only,2018,12,176.0622602465883,132.4394501377522
mutation_only,2018,13,362.874195462927,155.55185895090284
mutation_only,2018,14,362.874195462927,168.00433754795995
mutation_only,2018,15,363.1379129014424,198.57826109706278
mutation_only,2018,16,5074.256294416175,355.39037784505905
mutation_only,2018,17,5074.256294416175,547.5917135270041
mutation_only,2018,18,5074.256294416175,915.3972199970682
mutation_only,2018,19,5074.256294416175,1434.3106146523285
mutation_only,2019,0,122.29281480489273,5.847272308896809
mutation_only,2019,1,122.31660371393946,51.94429723421418
mutation_only,2019,2,122.45613959767742,94.09071409240306
mutation_only,2019,3,360.7202482694103,105.09441757621838
mutation_only,2019,4,360.7202482694103,127.32518116807424
mutation_only,2019,5,398.11235853692216,213.89371033570697
mutation_only,2019,6,405.45359780241387,266.0932363012054
mutation_only,2019,7,5099.805699574519,442.57025622173893
mutation_only,2019,8,5099.805699574519,875.7935102728437
mutation_only,2019,9,5131.134383317197,1815.6316004394664
mutation_only,2019,10,5141.084842484228,2442.0335038596204
mutation_only,2019,11,5159.7061077791595,2947.9720677851114
mutation_only,2019,12,5189.56610199178,2617.2838932716463
mutation_only,2019,13,5189.56610199178,2522.549348888119
mutation_only,2019,14,5210.553998611398,2557.21714215167
mutation_only,2019,15,5210.553998611398,2692.306677363361
mutation_only,2019,16,5219.3036256317255,2574.161330187185
mutation_only,2019,17,5226.650907171384,3022.341065326433
mutation_only,2019,18,5235.437298380747,2957.484759817388
mutation_only,2019,19,5235.437298380747,1982.436573808921
mutation_only,2020,0,367.0705188613591,17.77308813757728
mutation_only,2020,1,388.7897961400508,76.45965418081074
mutation_only,2020,2,397.36540020878965,200.2757157387992
mutation_only,2020,3,811.9530049934357,327.3499567605374
mutation_only,2020,4,5095.506568376806,666.8550448432184
mutation_only,2020,5,5184.138630136234,1431.0511815467667
mutation_only,2020,6,5184.138630136234,2918.373113121709
mutation_only,2020,7,5184.706752438107,2617.321099715315
mutation_only,2020,8,5226.774989604443,2631.879221419021
mutation_only,2020,9,5248.3365194556945,3085.616004779761
mutation_only,2020,10,5251.337609308803,3432.110138212079
mutation_only,2020,11,5251.337609308803,2588.3616428516552
mutation_only,2020,12,5254.007946888802,2613.5199636606653
mutation_only,2020,13,5254.007946888802,2021.6228457579318
mutation_only,2020,14,5254.007946888802,2698.8437139617577
mutation_only,2020,15,5254.007946888802,2839.0277467653273
mutation_only,2020,16,5254.007946888802,2243.9833849786833
mutation_only,2020,17,5275.1007967964915,1979.034229453012
mutation_only,2020,18,5277.030055235589,2590.157809377245
mutation_only,2020,19,5277.643809211161,2561.5984336527813
mutation_only,2021,0,337.5598104694104,13.541423570496912
mutation_only,2021,1,347.85630405053286,90.194206502913
mutation_only,2021,2,353.3017870413947,190.26385883194624
mutation_only,2021,3,353.3017870413947,200.74473558934537
mutation_only,2021,4,356.35930984274654,191.2351336566653
mutation_only,2021,5,398.63052640119116,244.81938854191674
mutation_only,2021,6,516.7928479157907,264.1340199212745
mutation_only,2021,7,872.2356590284418,306.57620983121313
mutation_only,2021,8,872.486403342227,363.62274981321616
mutation_only,2021,9,5226.6539016612205,544.9447351847219
mutation_only,2021,10,5226.6539016612205,1171.5990994038405
mutation_only,2021,11,5299.155100293853,2951.0992834391504
mutation_only,2021,12,5310.085347122701,2940.219062817254
mutation_only,2021,13,5331.984087312131,3048.016521772834
mutation_only,2021,14,5338.684930081203,2655.2642764703287
mutation_only,2021,15,5350.608652150285,2971.6519100719056
mutation_only,2021,16,5350.608652150285,3007.6345672557095
mutation_only,2021,17,5357.678401066054,2661.5734215386065
mutation_only,2021,18,5359.79728035819,1900.7647902465458
mutation_only,2021,19,5370.453012384611,2190.841489850314
mutation_only,2022,0,116.61421950387579,2.0092169545159386
mutation_only,2022,1,119.0061426157366,40.62262296157703
mutation_only,2022,2,147.67208147593865,93.26956988060535
mutation_only,2022,3,147.76272084329273,91.87104901812164
mutation_only,2022,4,149.26434261512387,121.25423716614083
mutation_only,2022,5,149.26434261512387,111.85874085845988
mutation_only,2022,6,174.7706678377284,141.94443613607427
mutation_only,2022,7,176.44269248693195,138.37245434474562
mutation_only,2022,8,176.44269248693195,127.42693634728333
mutation_only,2022,9,261.4491995193468,155.07689014731093
mutation_only,2022,10,362.750872689892,139.29632647254417
mutation_only,2022,11,363.55047564457817,167.40262729363897
mutation_only,2022,12,364.78108833370055,222.35063398774832
mutation_only,2022,13,364.78108833370055,227.3644083525155
mutation_only,2022,14,364.78108833370055,233.02915131506356
mutation_only,2022,15,364.78108833370055,271.77639087650084
mutation_only,2022,16,364.8577718801232,255.9970661905406
mutation_only,2022,17,365.38439597400424,268.8590924912092
mutation_only,2022,18,365.38439597400424,223.25678499581906
mutation_only,2022,19,366.54525344830154,269.0763041895957
mutation_only,2023,0,65.83243162288915,-3.6569317288117387
mutation_only,2023,1,124.38015109355916,29.155244726052427
mutation_only,2023,2,148.7763726515289,66.63679184592411
mutation_only,2023,3,318.313929307897,109.03026734847602
mutation_only,2023,4,340.821574595294,174.45007869949976
