condition,seed,generation,best_fitness,mean_fitness
crossover,1010,5,143.49982062802638,142.9999659747573
crossover,1010,6,143.82126059944846,137.3980275717781
crossover,1010,7,143.96839956026662,134.00726963703727
crossover,1010,8,173.87682971471492,136.1415387797032
crossover,1010,9,382.5503490357495,178.34373110207133
crossover,1010,10,382.5503490357495,257.6898642892599
crossover,1010,11,388.31093437358356,277.40868752696383
crossover,1010,12,389.0931153059138,357.6807717952996
crossover,1010,13,4920.005049978708,982.4945315114102
crossover,1010,14,4920.005049978708,1553.3257586578145
crossover,1010,15,4937.652386074866,2510.0067224316826
crossover,1010,16,4937.652386074866,2202.120839301611
crossover,1010,17,4946.473234304134,2901.5209679156233
crossover,1010,18,4963.224452784975,2881.3139487748276
crossover,1010,19,4963.224452784975,3890.0553677961466
crossover,1011,0,113.34634149444702,3.666200586885091
crossover,1011,1,113.34634149444702,8.565652159539878
crossover,1011,2,114.01455484957961,34.991840997894776
crossover,1011,3,114.18648734624837,84.27076541044524
crossover,1011,4,114.18648734624837,107.46750840441003
crossover,1011,5,114.67716592343021,98.70211087878778
crossover,1011,6,115.22622078145179,107.12756526187322
crossover,1011,7,115.49945098474555,104.74596503583143
crossover,1011,8,117.02624349005774,100.66395279338157
crossover,1011,9,117.2467406510506,99.6083217839885
crossover,1011,10,117.2467406510506,85.25418766425167
crossover,1011,11,117.25675426118215,103.79659236854754
crossover,1011,12,117.60570550289212,110.01510479095275
crossover,1011,13,117.6259427051797,82.78677827470703
crossover,1011,14,117.78029814349217,99.4746834191803
crossover,1011,15,117.78029814349217,85.63355846295332
crossover,1011,16,117.78029814349217,86.01646495383117
crossover,1011,17,117.78029814349217,100.94341927395566
crossover,1011,18,117.78029814349217,90.19945115110708
crossover,1011,19,117.86492353825912,108.09318664181778
crossover,1012,0,15.69641150607815,-1.0076473956401348
crossover,1012,1,85.42215794432894,9.989945846811384
crossover,1012,2,114.2267104877177,33.28079975471967
crossover,1012,3,137.32955183178336,72.53374389347483
crossover,1012,4,357.16130239876054,105.7640846592364
crossover,1012,5,357.16130239876054,176.06487646979727
crossover,1012,6,361.04365516826255,199.2347482712063
crossover,1012,7,362.9349103435633,221.3454298213556
crossover,1012,8,365.9861332174759,211.3028803153529
crossover,1012,9,365.9861332174759,202.04301041760763
crossover,1012,10,365.9861332174759,197.53676895156246
crossover,1012,11,365.9861332174759,224.49771856802914
crossover,1012,12,367.4736317304977,237.84675687019475
crossover,1012,13,372.5062069065304,224.36495183839017
crossover,1012,14,372.5062069065304,282.3042429439743
crossover,1012,15,372.5062069065304,251.09383249328312
crossover,1012,16,781.1120635512513,297.74943668094426
crossover,1012,17,781.1120635512513,316.9543899672632
crossover,1012,18,781.1120635512513,302.2102832922338
crossover,1012,19,810.2412186734084,360.3774795965821
crossover,1013,0,328.36213856386917,24.339517101164265
crossover,1013,1,352.6345078648198,62.06509864341341
crossover,1013,2,3429.5953459691386,388.1957817760427
crossover,1013,3,3429.5953459691386,558.2835901427662
crossover,1013,4,3429.5953459691386,959.0440067141391
crossover,1013,5,3429.5953459691386,1092.1503223709317
crossover,1013,6,3429.5953459691386,1048.9786293305938
crossover,1013,7,3429.5953459691386,1161.596358865669
crossover,1013,8,4817.633090721087,1967.1800986705089
crossover,1013,9,4817.633090721087,1894.2532003446563
crossover,1013,10,4817.633090721087,2333.020977337311
crossover,1013,11,4855.475661492759,2673.6321378528614
crossover,1013,12,4896.526203604728,2611.48135563503
crossover,1013,13,4896.526203604728,2304.790025380215
crossover,1013,14,4922.235888226027,2866.988403802139
crossover,1013,15,4926.403365543998,2928.4164902471875
crossover,1013,16,4931.95408757663,2472.2486923725232
crossover,1013,17,4931.95408757663,2227.540981727082
crossover,1013,18,4958.727290688948,3408.858479280055
crossover,1013,19,4958.727290688948,2942.7540699425363
crossover,1014,0,61.22025830352176,-11.279371309651605
crossover,1014,1,61.22025830352176,13.088585927714394
crossover,1014,2,119.7433938185055,38.08571586471648
crossover,1014,3,120.39726207032311,102.76562838920054
crossover,1014,4,121.56633292122697,100.89169334547273
crossover,1014,5,143.4655339470575,115.5175731226917
crossover,1014,6,143.6124786205927,120.47175265043863
crossover,1014,7,144.42908107474702,118.7578112925207
crossover,1014,8,144.42908107474702,130.16873149596003
crossover,1014,9,144.42908107474702,122.37839725185144
crossover,1014,10,144.42908107474702,107.18019741617164
crossover,1014,11,144.42908107474702,115.14263519020037
crossover,1014,12,144.51542984902125,121.57382495408628
crossover,1014,13,144.51542984902125,120.65542047274495
crossover,1014,14,144.51542984902125,123.2533880817198
crossover,1014,15,144.51542984902125,102.71042521413229
crossover,1014,16,144.51542984902125,131.3183613227569
crossover,1014,17,144.51542984902125,124.01753699041991
